currentTime,totalCpuUsage...,totalMemory,availableMemory,usedMemory,percentageMemory...,totalSwap,freeSwap,usedSwap,percentageSwap...,totalPartition,usedPartition,freePartition,percentagePartition...,total_IO_read,total_IO_write
2020-01-30 04:55:18.909796,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,642.82MB
2020-01-30 04:56:19.135253,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,643.11MB
2020-01-30 04:57:19.385321,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,643.35MB
2020-01-30 04:58:19.648376,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,643.42MB
2020-01-30 04:59:19.887109,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,643.66MB
2020-01-30 05:00:20.149475,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,643.91MB
2020-01-30 05:01:20.395070,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,644.17MB
2020-01-30 05:02:20.657427,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,644.39MB
2020-01-30 05:03:20.919053,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,644.64MB
2020-01-30 05:04:21.181379,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,644.93MB
2020-01-30 05:05:21.415125,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,645.19MB
2020-01-30 05:06:21.677351,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,645.44MB
2020-01-30 05:07:21.927118,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,645.71MB
2020-01-30 05:08:22.135142,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,645.95MB
2020-01-30 05:09:22.395043,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,646.24MB
2020-01-30 05:10:22.657386,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,646.48MB
2020-01-30 05:11:22.920006,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,646.73MB
2020-01-30 05:12:23.135225,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,646.94MB
2020-01-30 05:13:23.385208,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,647.23MB
2020-01-30 05:14:23.647478,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,647.47MB
2020-01-30 05:15:23.909689,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,647.71MB
2020-01-30 05:16:24.172059,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,647.95MB
2020-01-30 05:17:24.385229,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,648.34MB
2020-01-30 05:18:24.647429,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,648.66MB
2020-01-30 05:19:24.909790,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,648.91MB
2020-01-30 05:20:25.172096,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,649.20MB
2020-01-30 05:21:25.385194,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,649.44MB
2020-01-30 05:22:25.647446,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,649.68MB
2020-01-30 05:23:25.909711,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,649.91MB
2020-01-30 05:24:26.135079,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,650.15MB
2020-01-30 05:25:26.385237,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,650.40MB
2020-01-30 05:26:26.647053,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,650.66MB
2020-01-30 05:27:26.909351,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,650.91MB
2020-01-30 05:28:27.135202,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,651.18MB
2020-01-30 05:29:27.385173,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,651.43MB
2020-01-30 05:30:27.647462,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,651.69MB
2020-01-30 05:31:27.909795,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,651.92MB
2020-01-30 05:32:28.172873,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,652.15MB
2020-01-30 05:33:28.385175,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,652.39MB
2020-01-30 05:34:28.647896,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,652.64MB
2020-01-30 05:35:28.910179,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,652.89MB
2020-01-30 05:36:29.172515,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,653.15MB
2020-01-30 05:37:29.385187,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,653.41MB
2020-01-30 05:38:29.647109,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,653.66MB
2020-01-30 05:39:29.871096,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,653.89MB
2020-01-30 05:40:30.133487,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,654.17MB
2020-01-30 05:41:30.385218,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,654.41MB
2020-01-30 05:42:30.647579,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,654.70MB
2020-01-30 05:43:30.909849,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,654.94MB
2020-01-30 05:44:31.135360,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,655.20MB
2020-01-30 05:45:31.385171,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,655.44MB
2020-01-30 05:46:31.647598,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,655.74MB
2020-01-30 05:47:31.910055,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,656.21MB
2020-01-30 05:48:32.172451,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,656.46MB
2020-01-30 05:49:32.385171,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,656.71MB
2020-01-30 05:50:32.647414,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,656.93MB
2020-01-30 05:51:32.909733,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,657.18MB
2020-01-30 05:52:33.172716,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,657.45MB
2020-01-30 05:53:33.385174,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,657.64MB
2020-01-30 05:54:33.647485,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,657.92MB
2020-01-30 05:55:33.909864,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,658.14MB
2020-01-30 05:56:34.135114,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,658.40MB
2020-01-30 05:57:34.385170,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,658.62MB
2020-01-30 05:58:34.647472,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,658.90MB
2020-01-30 05:59:34.909747,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,659.11MB
2020-01-30 06:00:35.135301,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,659.44MB
2020-01-30 06:01:35.385164,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,659.67MB
2020-01-30 06:02:35.647408,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,659.88MB
2020-01-30 06:03:35.863112,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,660.16MB
2020-01-30 06:04:36.125458,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,660.39MB
2020-01-30 06:05:36.385180,16.7,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,660.64MB
2020-01-30 06:06:36.647495,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,660.72MB
2020-01-30 06:07:36.909987,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,660.99MB
2020-01-30 06:08:37.172384,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,661.22MB
2020-01-30 06:09:37.385239,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,661.43MB
2020-01-30 06:10:37.648032,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,661.71MB
2020-01-30 06:11:37.910390,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,661.93MB
2020-01-30 06:12:38.135154,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,662.17MB
2020-01-30 06:13:38.385174,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,662.44MB
2020-01-30 06:14:38.647542,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,662.64MB
2020-01-30 06:15:38.909868,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,663.01MB
2020-01-30 06:16:39.135207,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,663.38MB
2020-01-30 06:17:39.385163,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,663.68MB
2020-01-30 06:18:39.647465,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,663.90MB
2020-01-30 06:19:39.853660,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,664.21MB
2020-01-30 06:20:40.116619,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,664.50MB
2020-01-30 06:21:40.378995,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,664.70MB
2020-01-30 06:22:40.595154,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,664.94MB
2020-01-30 06:23:40.857442,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,665.19MB
2020-01-30 06:24:41.063124,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.63MB,665.43MB
2020-01-30 06:25:41.325536,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,667.44MB
2020-01-30 06:26:41.571157,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,667.75MB
2020-01-30 06:27:41.833596,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,667.96MB
2020-01-30 06:28:42.096500,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,668.19MB
2020-01-30 06:29:42.359054,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,668.49MB
2020-01-30 06:30:42.583136,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,668.66MB
2020-01-30 06:31:42.845509,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,668.90MB
2020-01-30 06:32:43.103740,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,669.16MB
2020-01-30 06:33:43.365998,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,669.39MB
2020-01-30 06:34:43.607134,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,669.62MB
2020-01-30 06:35:43.869464,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,669.86MB
2020-01-30 06:36:44.115136,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,670.09MB
2020-01-30 06:37:44.377483,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,670.32MB
2020-01-30 06:38:44.623156,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,670.56MB
2020-01-30 06:39:44.885494,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,670.80MB
2020-01-30 06:40:45.139144,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,671.23MB
2020-01-30 06:41:45.385172,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,671.60MB
2020-01-30 06:42:45.647893,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,671.83MB
2020-01-30 06:43:45.910567,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,671.93MB
2020-01-30 06:44:46.135138,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,672.12MB
2020-01-30 06:45:46.385228,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,672.37MB
2020-01-30 06:46:46.647975,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,672.61MB
2020-01-30 06:47:46.910266,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,672.85MB
2020-01-30 06:48:47.135229,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,673.15MB
2020-01-30 06:49:47.385159,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,673.38MB
2020-01-30 06:50:47.647454,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,673.62MB
2020-01-30 06:51:47.909811,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,673.86MB
2020-01-30 06:52:48.147199,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,674.09MB
2020-01-30 06:53:48.385198,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,674.36MB
2020-01-30 06:54:48.647556,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,674.61MB
2020-01-30 06:55:48.910003,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,674.84MB
2020-01-30 06:56:49.172446,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,675.08MB
2020-01-30 06:57:49.385194,10,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,675.62MB
2020-01-30 06:58:49.647576,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,675.88MB
2020-01-30 06:59:49.909930,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,676.10MB
2020-01-30 07:00:50.135148,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,676.43MB
2020-01-30 07:01:50.385202,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,676.68MB
2020-01-30 07:02:50.615155,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,676.91MB
2020-01-30 07:03:50.878484,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,677.15MB
2020-01-30 07:04:51.135198,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,677.39MB
2020-01-30 07:05:51.385186,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,677.64MB
2020-01-30 07:06:51.639120,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,678.05MB
2020-01-30 07:07:51.901594,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,678.31MB
2020-01-30 07:08:52.147132,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,678.55MB
2020-01-30 07:09:52.385180,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,678.77MB
2020-01-30 07:10:52.647535,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,679.01MB
2020-01-30 07:11:52.909896,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,679.27MB
2020-01-30 07:12:53.172409,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,679.52MB
2020-01-30 07:13:53.385191,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,679.76MB
2020-01-30 07:14:53.647986,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,679.99MB
2020-01-30 07:15:53.910358,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,680.08MB
2020-01-30 07:16:54.135160,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,680.29MB
2020-01-30 07:17:54.385185,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,680.63MB
2020-01-30 07:18:54.647588,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,680.86MB
2020-01-30 07:19:54.909944,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,681.07MB
2020-01-30 07:20:55.135184,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,681.40MB
2020-01-30 07:21:55.385187,9.1,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,681.62MB
2020-01-30 07:22:55.647510,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,681.90MB
2020-01-30 07:23:55.909818,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,682.10MB
2020-01-30 07:24:56.172923,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,682.37MB
2020-01-30 07:25:56.385155,10,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,682.61MB
2020-01-30 07:26:56.603135,0,3.62GB,2.24GB,1.16GB,38.1,0.00B,0.00B,0.00B,0,9.78GB,5.35GB,3.91GB,57.8,413.79MB,682.85MB
